163			KNOCKED_FLYING_LANDED_DEATH_1
164			KNOCKED_FLYING_LANDED_DEATH_2
165			KNOCKED_FLYING_LANDED_DEATH_3
166			KNOCKED_FLYING_LANDED_DEATH_4
167			KNOCKED_FLYING_LANDED_DEATH_5
168			FALL_OVER_BACKWARDS
169			FALL_OVER_FORWARDS
170			FALL_OVER_LEFTSIDE
171			FALL_OVER_RIGHTSIDE
172			FACE_DOWN_GET_UP
173			FACE_UP_GET_UP
174			LYING_DOWN_FACE_DOWN
175			LYING_DOWN_FACE_UP
176			DEATH_FACE_DOWN
177			DEATH_FACE_UP
178			FALL_CONTROLLED1
179			FALL_CONTROLLED2
180			FALL_FLAILING_TRANSITION_IN
181			FALL_FLAILING1
182			FALL_FLAILING2
183			FALL_TUMBLING1
184			FALL_TUMBLING2
185			LAND_ON_SPOT
186			LAND_WITH_MOVEMENT
187			WOUNDED_FACEDOWN_1
188			WOUNDED_FACEDOWN_2
189			WOUNDED_FACEDOWN_3
190			WOUNDED_FACEDOWN_4
191			WOUNDED_FACEDOWN_5
192			WOUNDED_FACEDOWN_6
193			WOUNDED_FACEDOWN_7
194			WOUNDED_FACEDOWN_8
195			WOUNDED_FACEDOWN_9
196			WOUNDED_FACEDOWN_10
197			WOUNDED_FACEUP_1
198			WOUNDED_FACEUP_2
199			WOUNDED_FACEUP_3
200			WOUNDED_FACEUP_4
201			WOUNDED_FACEUP_5
202			WOUNDED_FACEUP_6
203			WOUNDED_FACEUP_7
204			WOUNDED_FACEUP_8
205			WOUNDED_FACEUP_9
206			WOUNDED_FACEUP_10
207			WOUNDED_KNEEL_1
208			WOUNDED_KNEEL_2
209			WOUNDED_KNEEL_3
210			WOUNDED_KNEEL_4
211			WOUNDED_KNEEL_5
212			WOUNDED_KNEEL_6
213			WOUNDED_KNEEL_7
214			WOUNDED_KNEEL_8
215			WOUNDED_KNEEL_9
216			WOUNDED_KNEEL_10
217			WOUNDED_KNEEL_ALT_1
218			WOUNDED_KNEEL_ALT_2
219			WOUNDED_KNEEL_ALT_3
220			WOUNDED_KNEEL_ALT_4
221			WOUNDED_KNEEL_ALT_5
222			DEATH_STAND_1
223			DEATH_STAND_2
224			DEATH_STAND_3
225			DEATH_STAND_4
226			DEATH_STAND_5
227			DEATH_STAND_6
228			DEATH_STAND_7
229			DEATH_STAND_8
230			DEATH_STAND_9
231			DEATH_STAND_10
232			DEATH_STAND_11
233			DEATH_STAND_12
234			DEATH_STAND_13
235			DEATH_STAND_14
236			DEATH_STAND_15
237			DEATH_STAND_16
238			DEATH_STAND_17
239			DEATH_STAND_18
240			DEATH_STAND_19
241			DEATH_STAND_20
242			DEATH_WALK_1
243			DEATH_WALK_2
244			DEATH_WALK_3
245			DEATH_WALK_4
246			DEATH_WALK_5
247			DEATH_RUN_1
248			DEATH_RUN_2
249			DEATH_RUN_3
250			DEATH_RUN_4
251			DEATH_RUN_5
252			DEATH_CHARGE_1
253			DEATH_CHARGE_2
254			DEATH_CHARGE_3
255			DEATH_CHARGE_4
256			DEATH_CHARGE_5
257			DEATH_COMBAT_READY_1
258			DEATH_COMBAT_READY_2
259			DEATH_COMBAT_READY_3
260			DEATH_COMBAT_READY_4
261			DEATH_COMBAT_READY_5
262			DEATH_COMBAT_READY_6
263			DEATH_COMBAT_READY_7
264			DEATH_COMBAT_READY_8
265			DEATH_COMBAT_READY_9
266			DEATH_COMBAT_READY_10
267			DEATH_COMBAT_READY_11
268			DEATH_COMBAT_READY_12
269			DEATH_SHOOT_STAND_1
270			DEATH_SHOOT_STAND_2
271			DEATH_SHOOT_STAND_3
272			DEATH_SHOOT_STAND_4
273			DEATH_SHOOT_STAND_5
274			DEATH_SHOOT_STAND_6
275			DEATH_SHOOT_STAND_7
276			DEATH_SHOOT_STAND_8
277			DEATH_SHOOT_STAND_9
278			DEATH_SHOOT_STAND_10
279			DEATH_SHOOT_STAND_11
280			DEATH_SHOOT_STAND_12
281			DEATH_SHOOT_WALK_1
282			DEATH_SHOOT_WALK_2
283			DEATH_SHOOT_WALK_3
284			DEATH_SHOOT_WALK_4
285			DEATH_SHOOT_WALK_5
286			DEATH_SHOOT_RUN_1
287			DEATH_SHOOT_RUN_2
288			DEATH_SHOOT_RUN_3
289			DEATH_SHOOT_RUN_4
290			DEATH_SHOOT_RUN_5
291			DEATH_AIM_1
292			DEATH_AIM_2
293			DEATH_AIM_3
294			DEATH_AIM_4
295			DEATH_AIM_5
296			DEATH_RELOAD_1
297			DEATH_RELOAD_2
298			DEATH_RELOAD_3
299			DEATH_RELOAD_4
300			DEATH_RELOAD_5
301			DEATH_KNEEL_1
302			DEATH_KNEEL_2
303			DEATH_KNEEL_3
304			DEATH_KNEEL_4
305			DEATH_KNEEL_5
306			DEATH_KNEEL_AIM_1
307			DEATH_KNEEL_AIM_2
308			DEATH_KNEEL_AIM_3
309			DEATH_KNEEL_AIM_4
310			DEATH_KNEEL_AIM_5
311			DEATH_JUMP_1
312			DEATH_JUMP_2
313			DEATH_JUMP_3
314			DEATH_JUMP_4
315			DEATH_JUMP_5
316			DEATH_MOVING_1
317			DEATH_MOVING_2
318			DEATH_MOVING_3
319			DEATH_MOVING_4
320			DEATH_MOVING_5
321			DEATH_MOVING_6
322			DEATH_MOVING_7
323			DEATH_MOVING_8
324			DEATH_MOVING_9
325			DEATH_MOVING_10
326			DEATH_MOVING_11
327			DEATH_MOVING_12
328			DEATH_BURNING_STAND_1
329			DEATH_BURNING_STAND_2
330			DEATH_BURNING_STAND_3
331			DEATH_BURNING_STAND_4
332			DEATH_BURNING_STAND_5
333			DEATH_BURNING_MOVING_1
334			DEATH_BURNING_MOVING_2
335			DEATH_BURNING_MOVING_3
336			DEATH_BURNING_MOVING_4
337			DEATH_BURNING_MOVING_5
338			DEATH_POISON_STAND_1
339			DEATH_POISON_STAND_2
340			DEATH_POISON_STAND_3
341			DEATH_POISON_STAND_4
342			DEATH_POISON_STAND_5
343			DEATH_POISON_MOVING_1
344			DEATH_POISON_MOVING_2
345			DEATH_POISON_MOVING_3
346			DEATH_POISON_MOVING_4
347			DEATH_POISON_MOVING_5
348			LAND_DEATH_1
349			LAND_DEATH_2
350			LAND_DEATH_3
351			LAND_DEATH_4
352			LAND_DEATH_5
353			DEATH_KILL_ELEPHANT
354			RESURRECT
355			RUN_RESURRECT
356			RUN_RESURRECT_TO_STAND
357			HIT_REACTION_STAND_1
358			HIT_REACTION_STAND_2
359			HIT_REACTION_STAND_3
360			HIT_REACTION_STAND_4
361			HIT_REACTION_STAND_5
362			HIT_REACTION_STAND_6
363			HIT_REACTION_STAND_7
364			HIT_REACTION_STAND_8
365			HIT_REACTION_STAND_9
366			HIT_REACTION_STAND_10
367			MELEE_BLOCK_1
368			MELEE_BLOCK_2
369			MELEE_BLOCK_3
370			MELEE_BLOCK_4
371			MELEE_BLOCK_5
372			MELEE_BLOCK_6
373			MELEE_BLOCK_7
374			MELEE_BLOCK_8
375			MELEE_BLOCK_9
376			MELEE_BLOCK_10
377			FACIAL_ANIMATION_BLINK_1
378			FACIAL_ANIMATION_BLINK_2
379			FACIAL_ANIMATION_BLINK_3
380			FACIAL_ANIMATION_FROWN_1
381			FACIAL_ANIMATION_FROWN_2
382			FACIAL_ANIMATION_FROWN_3
383			FACIAL_ANIMATION_NARROW_EYES_1
384			FACIAL_ANIMATION_NARROW_EYES_2
385			FACIAL_ANIMATION_NARROW_EYES_3
386			FACIAL_ANIMATION_SHOUT_1
387			FACIAL_ANIMATION_SHOUT_2
388			FACIAL_ANIMATION_SHOUT_3
389			FACIAL_ANIMATION_SPEAK_1
390			FACIAL_ANIMATION_SPEAK_2
391			FACIAL_ANIMATION_SPEAK_3
392			FACIAL_ANIMATION_SURPRISE_1
393			FACIAL_ANIMATION_SURPRISE_2
394			FACIAL_ANIMATION_SURPRISE_3
395			FACE_POSE_RELAX
396			FACE_POSE_RELAX_BLINK
397			FACE_POSE_ANGRY
398			FACE_POSE_ANGRY_BLINK
399			FACE_POSE_ANGRY_SCREAM
400			FACE_POSE_DEAD
401			FACE_POSE_DEAD2
402			FACE_POSE_DEATH_SCREAM
403			FACE_POSE_WORRIED
404			FACE_POSE_WORRIED_BLINK
405			HAND_POSE_RELAX
406			HAND_POSE_FLAT
407			HAND_POSE_CLENCH
408			HAND_POSE_GRIP
409			HAND_POSE_HALF_OPEN
410			HAND_POSE_THUMB_GRIP
411			HAND_POSE_CUSTOM_1
412			HAND_POSE_CUSTOM_2
413			HAND_POSE_CUSTOM_3
414			HAND_POSE_CUSTOM_4
415			HAND_POSE_CUSTOM_5
416			HAND_POSE_CUSTOM_6
417			HAND_POSE_CUSTOM_7
418			HAND_POSE_CUSTOM_8
419			HAND_POSE_CUSTOM_9
420			HAND_POSE_CUSTOM_10
421			DOCK_EQUIPMENT_LEFT_HAND
422			DOCK_EQUIPMENT_RIGHT_HAND
423			DOCK_EQUIPMENT_LEFT_WAIST
424			DOCK_EQUIPMENT_RIGHT_WAIST
425			DOCK_EQUIPMENT_BACK
426			COMBAT_IDLE_1
427			COMBAT_IDLE_2
428			COMBAT_IDLE_3
429			COMBAT_IDLE_4
430			COMBAT_IDLE_5
431			COMBAT_IDLE_6
432			COMBAT_IDLE_7
433			COMBAT_IDLE_8
434			COMBAT_IDLE_9
435			COMBAT_IDLE_10
436			COMBAT_IDLE_11
437			COMBAT_IDLE_12
438			COMBAT_IDLE_13
439			COMBAT_IDLE_14
440			COMBAT_IDLE_15
441			ATTACK_1
442			ATTACK_2
443			ATTACK_3
444			ATTACK_4
445			ATTACK_5
446			ATTACK_6
447			ATTACK_7
448			ATTACK_8
449			ATTACK_9
450			ATTACK_10
451			DEFEND_1
452			DEFEND_2
453			DEFEND_3
454			DEFEND_4
455			DEFEND_5
456			DEFEND_6
457			DEFEND_7
458			DEFEND_8
459			DEFEND_9
460			DEFEND_10
461			MOVING_ATTACK_1
462			MOVING_ATTACK_2
463			MOVING_ATTACK_3
464			MOVING_ATTACK_4
465			MOVING_ATTACK_5
466			JUMPING_ATTACK_1
467			JUMPING_ATTACK_2
468			JUMPING_ATTACK_3
469			JUMPING_ATTACK_4
470			JUMPING_ATTACK_5
471			FLY_ATTACK_1
472			FLY_ATTACK_2
473			FLY_ATTACK_3
474			FLY_ATTACK_4
475			FLY_ATTACK_5
476			FLY_ATTACK_6
477			FLY_ATTACK_7
478			FLY_ATTACK_8
479			FLY_ATTACK_9
480			FLY_ATTACK_10
481			FLY_DEFEND_1
482			FLY_DEFEND_2
483			FLY_DEFEND_3
484			FLY_DEFEND_4
485			FLY_DEFEND_5
486			FLY_DEFEND_6
487			FLY_DEFEND_7
488			FLY_DEFEND_8
489			FLY_DEFEND_9
490			FLY_DEFEND_10
491			AUTONOMOUS_RIDER_ATTACK_1
492			AUTONOMOUS_RIDER_ATTACK_2
493			AUTONOMOUS_RIDER_ATTACK_3
494			AUTONOMOUS_RIDER_ATTACK_4
495			AUTONOMOUS_RIDER_ATTACK_5
496			AUTONOMOUS_RIDER_ATTACK_6
497			AUTONOMOUS_RIDER_ATTACK_7
498			AUTONOMOUS_RIDER_ATTACK_8
499			AUTONOMOUS_RIDER_ATTACK_9
500			AUTONOMOUS_RIDER_ATTACK_10
501			AUTONOMOUS_RIDER_CUSTOM_ANIMATION_1
502			AUTONOMOUS_RIDER_CUSTOM_ANIMATION_2
503			AUTONOMOUS_RIDER_CUSTOM_ANIMATION_3
504			AUTONOMOUS_RIDER_CUSTOM_ANIMATION_4
505			AUTONOMOUS_RIDER_CUSTOM_ANIMATION_5
506			COMBAT_1
507			COMBAT_2
508			COMBAT_3
509			COMBAT_4
510			COMBAT_5
511			COMBAT_6
512			COMBAT_7
513			COMBAT_8
514			COMBAT_9
515			COMBAT_10
516			COMBAT_11
517			COMBAT_12
518			COMBAT_13
519			COMBAT_14
520			COMBAT_15
521			COMBAT_16
522			COMBAT_17
523			COMBAT_18
524			COMBAT_19
525			COMBAT_20
526			COMBAT_21
527			COMBAT_22
528			COMBAT_23
529			COMBAT_24
530			COMBAT_25
531			COMBAT_26
532			COMBAT_27
533			COMBAT_28
534			COMBAT_29
535			COMBAT_30
536			COMBAT_31
537			COMBAT_32
538			COMBAT_33
539			COMBAT_34
540			COMBAT_35
541			COMBAT_36
542			COMBAT_37
543			COMBAT_38
544			COMBAT_39
545			COMBAT_40
546			COMBAT_41
547			COMBAT_42
548			COMBAT_43
549			COMBAT_44
550			COMBAT_45
551			COMBAT_46
552			COMBAT_47
553			COMBAT_48
554			COMBAT_49
555			COMBAT_50
556			COMBAT_51
557			COMBAT_52
558			COMBAT_53
559			COMBAT_54
560			COMBAT_55
561			COMBAT_56
562			COMBAT_57
563			COMBAT_58
564			COMBAT_59
565			COMBAT_60
566			COMBAT_61
567			COMBAT_62
568			COMBAT_63
569			COMBAT_64
570			COMBAT_65
571			COMBAT_66
572			COMBAT_67
573			COMBAT_68
574			COMBAT_69
575			COMBAT_70
576			COMBAT_71
577			COMBAT_72
578			COMBAT_73
579			COMBAT_74
580			COMBAT_75
581			COMBAT_76
582			COMBAT_77
583			COMBAT_78
584			COMBAT_79
585			COMBAT_80
586			COMBAT_81
587			COMBAT_82
588			COMBAT_83
589			COMBAT_84
590			COMBAT_85
591			COMBAT_86
592			COMBAT_87
593			COMBAT_88
594			COMBAT_89
595			COMBAT_90
596			COMBAT_91
597			COMBAT_92
598			COMBAT_93
599			COMBAT_94
600			COMBAT_95
601			COMBAT_96
602			COMBAT_97
603			COMBAT_98
604			COMBAT_99
605			COMBAT_100
606			SNEAK
607			CROUCH
608			CROUCH_STEP_FORWARD
609			CROUCH_STEP_BACKWARD
610			CROUCH_STEP_LEFT
611			CROUCH_STEP_RIGHT
612			CROUCH_TURN_LEFT_45
613			CROUCH_TURN_RIGHT_45
614			CROUCH_TURN_LEFT_90
615			CROUCH_TURN_RIGHT_90
616			CROUCH_TURN_LEFT_180
617			CROUCH_TURN_RIGHT_180
618			CROUCH_TURN_LEFT_TO_SNEAK_45
619			CROUCH_TURN_RIGHT_TO_SNEAK_45
620			CROUCH_TURN_LEFT_TO_SNEAK_90
621			CROUCH_TURN_RIGHT_TO_SNEAK_90
622			CROUCH_TURN_LEFT_TO_SNEAK_180
623			CROUCH_TURN_RIGHT_TO_SNEAK_180
624			CROUCH_TO_STAND
625			STAND_TO_CROUCH
626			CROUCH_TO_SNEAK
627			SNEAK_TO_CROUCH
628			CROUCH_TO_COMBAT_READY
629			COMBAT_READY_TO_CROUCH
630			CROUCH_IDLE_1
631			CROUCH_IDLE_2
632			CROUCH_IDLE_3
633			CROUCH_IDLE_4
634			CROUCH_IDLE_5
635			KNEEL_READY
636			KNEEL_READY_TO_STAND
637			STAND_TO_KNEEL_READY
638			KNEEL_READY_TO_COMBAT_READY
639			COMBAT_READY_TO_KNEEL_READY
640			KNEEL_READY_IDLE_1
641			KNEEL_READY_IDLE_2
642			KNEEL_READY_IDLE_3
643			KNEEL_READY_IDLE_4
644			KNEEL_READY_IDLE_5
645			KNEEL_BRACED
646			KNEEL_BRACED_TO_STAND
647			STAND_TO_KNEEL_BRACED
648			KNEEL_BRACED_TO_COMBAT_READY
649			COMBAT_READY_TO_KNEEL_BRACED
650			KNEEL_BRACED_IDLE_1
651			KNEEL_BRACED_IDLE_2
652			KNEEL_BRACED_IDLE_3
653			KNEEL_BRACED_IDLE_4
654			KNEEL_BRACED_IDLE_5
655			STAND_NO_WEAPON
656			STAND_NO_WEAPON_TO_STAND
657			STAND_TO_STAND_NO_WEAPON
658			STAND_NO_WEAPON_IDLE_1
659			STAND_NO_WEAPON_IDLE_2
660			STAND_NO_WEAPON_IDLE_3
661			STAND_NO_WEAPON_IDLE_4
662			STAND_NO_WEAPON_IDLE_5
663			STAND_NO_WEAPON_WALK
664			STAND_NO_WEAPON_RUN
665			STAND_NO_WEAPON_STEP_FORWARD
666			STAND_NO_WEAPON_STEP_BACKWARD
667			STAND_NO_WEAPON_STEP_LEFT
668			STAND_NO_WEAPON_STEP_RIGHT
669			STAND_NO_WEAPON_TURN_LEFT_45
670			STAND_NO_WEAPON_TURN_RIGHT_45
671			STAND_NO_WEAPON_TURN_LEFT_90
672			STAND_NO_WEAPON_TURN_RIGHT_90
673			STAND_NO_WEAPON_TURN_LEFT_180
674			STAND_NO_WEAPON_TURN_RIGHT_180
675			STAND_NO_WEAPON_TURN_LEFT_TO_WALK_45
676			STAND_NO_WEAPON_TURN_RIGHT_TO_WALK_45
677			STAND_NO_WEAPON_TURN_LEFT_TO_WALK_90
678			STAND_NO_WEAPON_TURN_RIGHT_TO_WALK_90
679			STAND_NO_WEAPON_TURN_LEFT_TO_WALK_180
680			STAND_NO_WEAPON_TURN_RIGHT_TO_WALK_180
681			STAND_FATIGUED
682			STAND_FATIGUED_TO_WALK_FATIGUED
683			STAND_FATIGUED_TO_COMBAT_READY
684			COMBAT_READY_TO_STAND_FATIGUED
685			FATIGUED_IDLE_1
686			FATIGUED_IDLE_2
687			FATIGUED_IDLE_3
688			FATIGUED_IDLE_4
689			FATIGUED_IDLE_5
690			WALK_FATIGUED_1
691			WALK_FATIGUED_2
692			WALK_FATIGUED_3
693			WALK_FATIGUED_4
694			WALK_FATIGUED_5
695			WALK_FATIGUED_TO_STAND_FATIGUED
696			WALK_FATIGUED_TO_RUN_FATIGUED
697			RUN_FATIGUED_1
698			RUN_FATIGUED_2
699			RUN_FATIGUED_3
700			RUN_FATIGUED_4
701			RUN_FATIGUED_5
702			RUN_FATIGUED_TO_STAND_FATIGUED
703			STEP_FORWARD_FATIGUED
704			STEP_BACKWARD_FATIGUED
705			STEP_LEFT_FATIGUED
706			STEP_RIGHT_FATIGUED
707			TURN_LEFT_FATIGUED_45
708			TURN_RIGHT_FATIGUED_45
709			TURN_LEFT_FATIGUED_90
710			TURN_RIGHT_FATIGUED_90
711			TURN_LEFT_FATIGUED_180
712			TURN_RIGHT_FATIGUED_180
713			TURN_LEFT_TO_WALK_FATIGUED_45
714			TURN_RIGHT_TO_WALK_FATIGUED_45
715			TURN_LEFT_TO_WALK_FATIGUED_90
716			TURN_RIGHT_TO_WALK_FATIGUED_90
717			TURN_LEFT_TO_WALK_FATIGUED_180
718			TURN_RIGHT_TO_WALK_FATIGUED_180
719			STAND_CIVILIAN
720			STAND_CIVILIAN_TO_WALK_CIVILIAN
721			STAND_CIVILIAN_TO_COMBAT_READY
722			COMBAT_READY_TO_STAND_CIVILIAN
723			CIVILIAN_IDLE_1
724			CIVILIAN_IDLE_2
725			CIVILIAN_IDLE_3
726			CIVILIAN_IDLE_4
727			CIVILIAN_IDLE_5
728			WALK_CIVILIAN_1
729			WALK_CIVILIAN_2
730			WALK_CIVILIAN_3
731			WALK_CIVILIAN_4
732			WALK_CIVILIAN_5
733			WALK_CIVILIAN_TO_STAND_CIVILIAN
734			STEP_FORWARD_CIVILIAN
735			STEP_BACKWARD_CIVILIAN
736			STEP_LEFT_CIVILIAN
737			STEP_RIGHT_CIVILIAN
738			TURN_LEFT_CIVILIAN_45
739			TURN_RIGHT_CIVILIAN_45
740			TURN_LEFT_CIVILIAN_90
741			TURN_RIGHT_CIVILIAN_90
742			TURN_LEFT_CIVILIAN_180
743			TURN_RIGHT_CIVILIAN_180
744			TURN_LEFT_TO_WALK_CIVILIAN_45
745			TURN_RIGHT_TO_WALK_CIVILIAN_45
746			TURN_LEFT_TO_WALK_CIVILIAN_90
747			TURN_RIGHT_TO_WALK_CIVILIAN_90
748			TURN_LEFT_TO_WALK_CIVILIAN_180
749			TURN_RIGHT_TO_WALK_CIVILIAN_180
750			STAND_INJURED
751			STAND_INJURED_TO_WALK_INJURED
752			STAND_INJURED_TO_COMBAT_READY
753			COMBAT_READY_TO_STAND_INJURED
754			INJURED_IDLE_1
755			INJURED_IDLE_2
756			INJURED_IDLE_3
757			INJURED_IDLE_4
758			INJURED_IDLE_5
759			WALK_INJURED_1
760			WALK_INJURED_2
761			WALK_INJURED_3
762			WALK_INJURED_4
763			WALK_INJURED_5
764			WALK_INJURED_TO_STAND_INJURED
765			WALK_INJURED_TO_RUN_INJURED
766			RUN_INJURED_1
767			RUN_INJURED_2
768			RUN_INJURED_3
769			RUN_INJURED_4
770			RUN_INJURED_5
771			RUN_INJURED_TO_STAND_INJURED
772			STEP_FORWARD_INJURED
773			STEP_BACKWARD_INJURED
774			STEP_LEFT_INJURED
775			STEP_RIGHT_INJURED
776			TURN_LEFT_INJURED_45
777			TURN_RIGHT_INJURED_45
778			TURN_LEFT_INJURED_90
779			TURN_RIGHT_INJURED_90
780			TURN_LEFT_INJURED_180
781			TURN_RIGHT_INJURED_180
782			TURN_LEFT_TO_WALK_INJURED_45
783			TURN_RIGHT_TO_WALK_INJURED_45
784			TURN_LEFT_TO_WALK_INJURED_90
785			TURN_RIGHT_TO_WALK_INJURED_90
786			TURN_LEFT_TO_WALK_INJURED_180
787			TURN_RIGHT_TO_WALK_INJURED_180
788			COMBAT_READY
789			COMBAT_READY_TO_STAND
790			COMBAT_READY_TO_STAND_SHIELD_UP
791			COMBAT_READY_TO_STAND_SHIELD_FRONT
792			COMBAT_READY_TO_STAND_SHIELD_TOP
793			COMBAT_READY_TO_COMBAT_READY_MOVE
794			COMBAT_READY_MOVE_TO_COMBAT_READY
795			COMBAT_READY_MOVE_1
796			COMBAT_READY_MOVE_2
797			COMBAT_READY_MOVE_3
798			COMBAT_READY_MOVE_4
799			COMBAT_READY_MOVE_5
800			COMBAT_READY_STEP_FORWARD
801			COMBAT_READY_STEP_BACK
802			COMBAT_READY_STEP_LEFT
803			COMBAT_READY_STEP_RIGHT
804			COMBAT_READY_TURN_LEFT_45
805			COMBAT_READY_TURN_RIGHT_45
806			COMBAT_READY_TURN_LEFT_90
807			COMBAT_READY_TURN_RIGHT_90
808			COMBAT_READY_TURN_LEFT_180
809			COMBAT_READY_TURN_RIGHT_180
810			COMBAT_READY_TURN_LEFT_TO_WALK_45
811			COMBAT_READY_TURN_RIGHT_TO_WALK_45
812			COMBAT_READY_TURN_LEFT_TO_WALK_90
813			COMBAT_READY_TURN_RIGHT_TO_WALK_90
814			COMBAT_READY_TURN_LEFT_TO_WALK_180
815			COMBAT_READY_TURN_RIGHT_TO_WALK_180
816			SMASH_WINDOW
817			SITTING_ON_STOOL
818			SITTING_ON_STOOL_TO_STAND
819			STAND_TO_SITTING_ON_STOOL
820			TORCH
821			GRENADIER
822			BLINDING_GRENADIER
823			THROW_FIREBOMB
824			THROW_TORCH
825			FIX_BAYONET
826			DEPLOY_WOODEN_STAKES
827			PLAY_INSTRUMENT
828			PLAY_INSTRUMENT_TO_STAND
829			STAND_TO_PLAY_INSTRUMENT
